"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2021년 01월 22일","13,543.06","13,474.80","13,567.14","13,463.66","1.13B","0.09%"
"2021년 01월 21일","13,530.92","13,521.48","13,560.35","13,454.08","1.34B","0.55%"
"2021년 01월 20일","13,457.25","13,342.55","13,486.13","13,329.77","1.29B","1.97%"
"2021년 01월 19일","13,197.18","13,132.73","13,206.86","13,078.70","1.22B","1.53%"
"2021년 01월 15일","12,998.50","13,099.89","13,139.83","12,949.76","1.26B","-0.87%"
"2021년 01월 14일","13,112.64","13,174.75","13,220.16","13,098.41","1.21B","-0.12%"
"2021년 01월 13일","13,128.95","13,088.01","13,171.15","13,051.07","1.27B","0.43%"
"2021년 01월 12일","13,072.43","13,062.06","13,105.04","12,963.92","1.25B","0.28%"
"2021년 01월 11일","13,036.43","13,048.78","13,138.27","12,999.51","1.24B","-1.25%"
"2021년 01월 08일","13,201.97","13,160.21","13,208.09","13,036.55","1.33B","1.03%"
"2021년 01월 07일","13,067.48","12,867.34","13,090.91","12,867.34","1.25B","2.56%"
"2021년 01월 06일","12,740.79","12,666.15","12,909.63","12,649.99","1.45B","-0.61%"
"2021년 01월 05일","12,818.96","12,665.65","12,828.27","12,665.65","1.21B","0.95%"
"2021년 01월 04일","12,698.45","12,958.52","12,958.72","12,543.24","1.27B","-1.47%"
"2020년 12월 31일","12,888.28","12,877.09","12,902.07","12,821.23","987.15M","0.14%"
"2020년 12월 30일","12,870.00","12,906.51","12,924.93","12,857.76","954.01M","0.15%"
"2020년 12월 29일","12,850.22","12,965.39","12,973.33","12,821.96","896.81M","-0.38%"
"2020년 12월 28일","12,899.42","12,914.64","12,930.89","12,827.45","978.34M","0.74%"
"2020년 12월 24일","12,804.73","12,791.54","12,833.55","12,767.64","584.09M","0.26%"
"2020년 12월 23일","12,771.11","12,834.94","12,841.92","12,758.67","1.23B","-0.29%"
"2020년 12월 22일","12,807.92","12,785.22","12,840.57","12,695.31","1.11B","0.51%"
"2020년 12월 21일","12,742.52","12,596.14","12,751.27","12,525.22","1.11B","-0.10%"
"2020년 12월 18일","12,755.64","12,804.93","12,809.60","12,654.61","2.81B","-0.07%"
"2020년 12월 17일","12,764.75","12,730.78","12,765.25","12,696.35","1.02B","0.84%"
"2020년 12월 16일","12,658.19","12,611.04","12,687.32","12,566.38","985.82M","0.50%"
"2020년 12월 15일","12,595.06","12,543.26","12,596.13","12,465.42","915.62M","1.25%"
"2020년 12월 14일","12,440.04","12,447.44","12,543.00","12,432.71","983.31M","0.50%"
"2020년 12월 11일","12,377.87","12,336.79","12,383.50","12,246.77","876.15M","-0.23%"
"2020년 12월 10일","12,405.81","12,247.55","12,431.56","12,214.74","893.26M","0.54%"
"2020년 12월 09일","12,338.95","12,591.68","12,607.14","12,290.78","1.07B","-1.94%"
"2020년 12월 08일","12,582.77","12,503.17","12,594.54","12,453.21","973.77M","0.50%"
"2020년 12월 07일","12,519.95","12,461.00","12,536.23","12,460.55","931.78M","0.45%"
"2020년 12월 04일","12,464.23","12,399.32","12,464.23","12,376.44","1.00B","0.70%"
"2020년 12월 03일","12,377.18","12,369.26","12,439.02","12,356.99","928.31M","0.23%"
"2020년 12월 02일","12,349.37","12,285.75","12,360.06","12,217.35","985.81M","-0.05%"
"2020년 12월 01일","12,355.11","12,313.36","12,405.79","12,263.93","1.28B","1.28%"
"2020년 11월 30일","12,198.74","12,224.25","12,244.65","12,027.16","1.76B","-0.06%"
"2020년 11월 27일","12,205.85","12,159.18","12,236.23","12,154.57","655.99M","0.92%"
"2020년 11월 25일","12,094.40","12,053.89","12,114.77","12,020.95","899.55M","0.47%"
"2020년 11월 24일","12,037.33","11,939.33","12,049.88","11,863.45","1.27B","1.32%"
"2020년 11월 23일","11,880.63","11,916.76","11,949.33","11,796.53","1.05B","0.22%"
"2020년 11월 20일","11,854.97","11,892.70","11,935.47","11,852.51","1.12B","-0.42%"
"2020년 11월 19일","11,904.71","11,779.03","11,912.64","11,760.98","1.08B","0.87%"
"2020년 11월 18일","11,801.60","11,896.06","11,942.49","11,799.96","963.95M","-0.82%"
"2020년 11월 17일","11,899.34","11,913.35","11,950.18","11,852.41","849.41M","-0.21%"
"2020년 11월 16일","11,924.13","11,847.11","11,937.72","11,814.89","935.40M","0.80%"
"2020년 11월 13일","11,829.29","11,794.94","11,849.78","11,715.52","787.30M","1.02%"
"2020년 11월 12일","11,709.59","11,802.50","11,847.84","11,666.37","829.44M","-0.65%"
"2020년 11월 11일","11,786.43","11,656.65","11,793.58","11,638.90","819.26M","2.01%"
"2020년 11월 10일","11,553.86","11,622.44","11,665.87","11,424.61","1.03B","-1.37%"
"2020년 11월 09일","11,713.78","12,046.66","12,108.07","11,703.49","1.41B","-1.53%"
"2020년 11월 06일","11,895.23","11,869.90","11,920.53","11,737.13","893.72M","0.04%"
"2020년 11월 05일","11,890.93","11,816.33","11,924.28","11,784.15","828.68M","2.59%"
"2020년 11월 04일","11,590.78","11,443.77","11,663.31","11,394.21","852.15M","3.85%"
"2020년 11월 03일","11,160.57","11,038.66","11,213.92","11,004.84","710.54M","1.85%"
"2020년 11월 02일","10,957.61","11,010.45","11,071.08","10,830.94","715.79M","0.42%"
"2020년 10월 30일","10,911.59","11,103.47","11,129.81","10,822.57","873.94M","-2.45%"
"2020년 10월 29일","11,185.59","11,064.47","11,287.63","11,030.19","733.27M","1.64%"
"2020년 10월 28일","11,004.87","11,230.90","11,249.95","10,999.07","856.55M","-3.73%"
"2020년 10월 27일","11,431.35","11,409.34","11,465.06","11,361.86","676.35M","0.64%"
"2020년 10월 26일","11,358.94","11,440.64","11,545.63","11,221.06","690.96M","-1.64%"
"2020년 10월 23일","11,548.28","11,536.00","11,548.85","11,434.86","657.56M","0.37%"
"2020년 10월 22일","11,506.01","11,526.98","11,548.77","11,369.29","750.16M","0.19%"
"2020년 10월 21일","11,484.69","11,530.39","11,613.79","11,476.08","753.85M","-0.28%"
"2020년 10월 20일","11,516.49","11,531.83","11,632.89","11,471.24","714.59M","0.33%"
"2020년 10월 19일","11,478.88","11,732.34","11,778.11","11,454.57","755.00M","-1.65%"
"2020년 10월 16일","11,671.56","11,761.83","11,827.42","11,648.53","741.76M","-0.36%"
"2020년 10월 15일","11,713.87","11,559.88","11,740.68","11,559.10","661.41M","-0.47%"
"2020년 10월 14일","11,768.73","11,889.07","11,939.92","11,714.35","697.01M","-0.80%"
"2020년 10월 13일","11,863.90","11,901.76","11,946.98","11,821.83","729.33M","-0.10%"
"2020년 10월 12일","11,876.26","11,732.33","11,965.54","11,704.13","830.65M","2.56%"
"2020년 10월 09일","11,579.94","11,487.60","11,581.23","11,476.66","729.77M","1.39%"
"2020년 10월 08일","11,420.98","11,443.35","11,448.23","11,384.33","715.15M","0.50%"
"2020년 10월 07일","11,364.60","11,271.68","11,380.56","11,258.35","834.93M","1.88%"
"2020년 10월 06일","11,154.60","11,314.53","11,392.41","11,124.45","936.32M","-1.57%"
"2020년 10월 05일","11,332.49","11,169.10","11,335.21","11,162.52","781.32M","2.32%"
"2020년 10월 02일","11,075.02","11,082.53","11,244.87","11,033.69","810.86M","-2.22%"
"2020년 10월 01일","11,326.51","11,291.99","11,344.13","11,240.53","843.82M","1.42%"
"2020년 09월 30일","11,167.51","11,092.90","11,277.96","11,092.90","1.02B","0.74%"
"2020년 09월 29일","11,085.25","11,109.00","11,153.23","11,065.63","763.32M","-0.29%"
"2020년 09월 28일","11,117.52","11,084.38","11,120.80","11,019.14","840.42M","1.87%"
"2020년 09월 25일","10,913.56","10,680.46","10,939.55","10,639.98","820.01M","2.26%"
"2020년 09월 24일","10,672.27","10,551.02","10,799.55","10,520.22","923.44M","0.37%"
"2020년 09월 23일","10,632.99","10,950.83","10,962.02","10,612.92","962.40M","-3.02%"
"2020년 09월 22일","10,963.64","10,873.30","10,979.65","10,737.52","845.80M","1.71%"
"2020년 09월 21일","10,778.80","10,610.14","10,782.74","10,519.49","1.02B","-0.13%"
"2020년 09월 18일","10,793.28","10,973.45","10,977.68","10,639.95","2.41B","-1.07%"
"2020년 09월 17일","10,910.28","10,796.05","10,974.45","10,783.81","936.99M","-1.27%"
"2020년 09월 16일","11,050.47","11,222.08","11,245.42","11,046.43","923.76M","-1.25%"
"2020년 09월 15일","11,190.32","11,193.96","11,244.46","11,127.98","828.01M","1.21%"
"2020년 09월 14일","11,056.65","11,010.14","11,118.28","10,982.26","882.03M","1.87%"
"2020년 09월 11일","10,853.55","11,010.07","11,033.05","10,728.03","817.03M","-0.60%"
"2020년 09월 10일","10,919.59","11,235.53","11,299.53","10,875.02","898.02M","-1.99%"
"2020년 09월 09일","11,141.56","11,064.76","11,217.69","10,970.45","861.84M","2.71%"
"2020년 09월 08일","10,847.69","10,900.69","11,131.50","10,837.20","984.13M","-4.11%"
"2020년 09월 04일","11,313.13","11,396.24","11,531.18","10,875.87","1.02B","-1.27%"
"2020년 09월 03일","11,458.10","11,861.90","11,894.40","11,361.35","1.05B","-4.96%"
"2020년 09월 02일","12,056.44","12,047.26","12,074.07","11,836.18","903.54M","0.98%"
"2020년 09월 01일","11,939.67","11,850.96","11,945.72","11,794.78","812.61M","1.39%"
"2020년 08월 31일","11,775.46","11,718.81","11,829.84","11,697.42","940.53M","0.68%"
"2020년 08월 28일","11,695.63","11,689.28","11,708.77","11,634.77","694.25M","0.60%"
"2020년 08월 27일","11,625.34","11,688.19","11,730.01","11,551.01","773.52M","-0.34%"
"2020년 08월 26일","11,665.06","11,516.62","11,672.05","11,507.46","738.61M","1.73%"
"2020년 08월 25일","11,466.47","11,370.23","11,468.26","11,343.04","719.87M","0.76%"
"2020년 08월 24일","11,379.72","11,449.25","11,462.05","11,297.53","837.05M","0.60%"
"2020년 08월 21일","11,311.80","11,258.44","11,326.22","11,245.44","879.96M","0.42%"
"2020년 08월 20일","11,264.95","11,096.40","11,283.62","11,090.03","830.32M","1.06%"
"2020년 08월 19일","11,146.46","11,214.80","11,257.42","11,132.10","752.24M","-0.57%"
"2020년 08월 18일","11,210.84","11,170.75","11,230.61","11,103.83","736.48M","0.73%"
"2020년 08월 17일","11,129.73","11,083.25","11,144.53","11,080.30","741.24M","1.00%"
"2020년 08월 14일","11,019.30","11,042.24","11,058.44","10,972.06","729.02M","-0.21%"
"2020년 08월 13일","11,042.50","11,026.86","11,124.85","11,007.50","750.92M","0.27%"
"2020년 08월 12일","11,012.24","10,878.11","11,036.72","10,877.16","811.57M","2.13%"
"2020년 08월 11일","10,782.82","10,942.66","10,989.42","10,762.71","969.23M","-1.69%"
"2020년 08월 10일","10,968.36","11,033.73","11,040.24","10,849.46","894.84M","-0.39%"
"2020년 08월 07일","11,010.98","11,072.53","11,126.04","10,920.37","891.08M","-0.87%"
"2020년 08월 06일","11,108.07","10,989.98","11,121.19","10,963.41","876.41M","1.00%"
"2020년 08월 05일","10,998.40","10,967.87","11,002.11","10,943.72","887.01M","0.52%"
"2020년 08월 04일","10,941.17","10,897.89","10,941.91","10,852.90","886.04M","0.35%"
"2020년 08월 03일","10,902.80","10,848.64","10,927.56","10,831.15","904.39M","1.47%"
"2020년 07월 31일","10,745.27","10,741.47","10,747.80","10,557.70","1.09B","1.49%"
"2020년 07월 30일","10,587.81","10,450.12","10,609.59","10,412.09","897.26M","0.43%"
"2020년 07월 29일","10,542.94","10,474.70","10,567.91","10,464.00","878.49M","1.35%"
"2020년 07월 28일","10,402.09","10,509.20","10,523.64","10,397.87","811.00M","-1.27%"
"2020년 07월 27일","10,536.27","10,421.70","10,546.43","10,399.86","912.98M","1.67%"
"2020년 07월 24일","10,363.18","10,294.41","10,418.75","10,217.31","909.49M","-0.94%"
"2020년 07월 23일","10,461.42","10,689.50","10,728.12","10,407.87","990.59M","-2.29%"
"2020년 07월 22일","10,706.13","10,687.58","10,745.32","10,627.45","841.40M","0.24%"
"2020년 07월 21일","10,680.36","10,837.88","10,839.93","10,650.46","1.06B","-0.81%"
"2020년 07월 20일","10,767.09","10,526.02","10,783.80","10,488.04","937.33M","2.51%"
"2020년 07월 17일","10,503.19","10,500.52","10,532.62","10,421.20","951.84M","0.28%"
"2020년 07월 16일","10,473.83","10,443.87","10,499.79","10,364.39","873.49M","-0.73%"
"2020년 07월 15일","10,550.49","10,576.72","10,604.67","10,420.54","1.04B","0.59%"
"2020년 07월 14일","10,488.58","10,310.25","10,497.83","10,182.46","974.17M","0.94%"
"2020년 07월 13일","10,390.84","10,729.92","10,824.78","10,368.04","1.08B","-2.13%"
"2020년 07월 10일","10,617.44","10,545.91","10,622.35","10,447.01","781.92M","0.66%"
"2020년 07월 09일","10,547.75","10,563.72","10,578.10","10,379.91","901.21M","0.53%"
"2020년 07월 08일","10,492.50","10,409.35","10,494.64","10,350.96","901.93M","1.44%"
"2020년 07월 07일","10,343.89","10,412.46","10,518.98","10,337.98","946.99M","-0.86%"
"2020년 07월 06일","10,433.65","10,360.38","10,462.05","10,354.98","1.04B","2.21%"
"2020년 07월 02일","10,207.63","10,268.67","10,310.36","10,194.06","887.00M","0.52%"
"2020년 07월 01일","10,154.63","10,063.67","10,197.19","10,048.04","972.05M","0.95%"
"2020년 06월 30일","10,058.76","9,875.28","10,085.59","9,863.67","1.10B","1.87%"
"2020년 06월 29일","9,874.15","9,771.72","9,877.34","9,663.61","977.01M","1.20%"
"2020년 06월 26일","9,757.22","9,995.12","10,000.67","9,749.07","2.67B","-2.59%"
"2020년 06월 25일","10,017.00","9,899.36","10,023.28","9,810.47","1.06B","1.09%"
"2020년 06월 24일","9,909.17","10,092.92","10,137.50","9,842.22","1.26B","-2.19%"
"2020년 06월 23일","10,131.37","10,130.83","10,221.85","10,112.44","1.18B","0.74%"
"2020년 06월 22일","10,056.48","9,945.49","10,059.61","9,916.60","1.06B","1.11%"
"2020년 06월 19일","9,946.12","10,042.13","10,053.91","9,872.94","2.39B","0.03%"
"2020년 06월 18일","9,943.05","9,892.48","9,959.20","9,885.66","1.03B","0.33%"
"2020년 06월 17일","9,910.53","9,943.31","9,991.21","9,891.81","1.01B","0.15%"
"2020년 06월 16일","9,895.87","9,949.78","9,963.63","9,748.38","1.09B","1.75%"
"2020년 06월 15일","9,726.02","9,426.90","9,756.07","9,403.00","1.08B","1.43%"
"2020년 06월 12일","9,588.81","9,715.87","9,768.64","9,413.62","1.04B","1.01%"
"2020년 06월 11일","9,492.73","9,791.24","9,868.08","9,491.31","1.25B","-5.27%"
"2020년 06월 10일","10,020.35","10,012.32","10,086.89","9,962.58","1.11B","0.67%"
"2020년 06월 09일","9,953.75","9,867.19","10,002.50","9,863.27","1.12B","0.29%"
"2020년 06월 08일","9,924.75","9,823.44","9,927.12","9,780.61","1.34B","1.13%"
"2020년 06월 05일","9,814.08","9,703.54","9,845.69","9,685.35","1.44B","2.06%"
"2020년 06월 04일","9,615.81","9,649.65","9,716.14","9,560.41","1.29B","-0.69%"
"2020년 06월 03일","9,682.91","9,651.86","9,707.78","9,627.17","1.01B","0.78%"
"2020년 06월 02일","9,608.38","9,566.53","9,611.22","9,472.08","908.58M","0.59%"
"2020년 06월 01일","9,552.05","9,471.42","9,571.28","9,462.32","878.99M","0.66%"
"2020년 05월 29일","9,489.87","9,382.35","9,505.55","9,324.73","1.45B","1.29%"
"2020년 05월 28일","9,368.99","9,392.99","9,523.64","9,345.28","877.39M","-0.46%"
"2020년 05월 27일","9,412.36","9,346.12","9,414.62","9,144.28","951.52M","0.77%"
"2020년 05월 26일","9,340.22","9,501.21","9,501.21","9,333.16","967.90M","0.17%"
"2020년 05월 22일","9,324.59","9,278.55","9,328.28","9,239.41","746.03M","0.43%"
"2020년 05월 21일","9,284.88","9,375.19","9,405.25","9,254.85","785.34M","-0.97%"
"2020년 05월 20일","9,375.78","9,305.62","9,392.82","9,304.20","938.19M","2.08%"
"2020년 05월 19일","9,185.10","9,227.46","9,317.25","9,183.25","869.45M","-0.54%"
"2020년 05월 18일","9,234.83","9,177.15","9,267.22","9,154.35","968.79M","2.44%"
"2020년 05월 15일","9,014.56","8,839.99","9,018.40","8,821.38","1.03B","0.79%"
"2020년 05월 14일","8,943.72","8,788.04","8,945.71","8,705.25","883.25M","0.91%"
"2020년 05월 13일","8,863.17","9,006.05","9,074.16","8,752.68","952.96M","-1.55%"
"2020년 05월 12일","9,002.55","9,225.15","9,250.96","9,000.07","922.43M","-2.06%"
"2020년 05월 11일","9,192.34","9,054.91","9,241.92","9,053.17","878.43M","0.78%"
"2020년 05월 08일","9,121.32","9,056.89","9,125.98","9,018.21","824.61M","1.58%"
"2020년 05월 07일","8,979.66","8,973.78","9,015.99","8,932.85","831.29M","1.41%"
"2020년 05월 06일","8,854.39","8,874.70","8,933.25","8,819.37","782.81M","0.51%"
"2020년 05월 05일","8,809.12","8,809.66","8,909.96","8,781.31","834.18M","1.13%"
"2020년 05월 04일","8,710.72","8,555.32","8,715.82","8,537.83","806.28M","1.23%"
"2020년 05월 01일","8,604.95","8,681.29","8,754.46","8,566.84","868.79M","-3.20%"
